step_idx,timestamp_s,episode_id,episode_name,event_class,observed_pa,expected_pa,residual_pa,drift_pa,slew_pa,token,r_norm,delta_norm,sigma_norm
4845,86940,9,hydrate_prod_a,0,3723812,3550586,173225.25,-78422.2000,2777.9750,Nominal,0.346450,-0.392111,0.001389
4846,87000,9,hydrate_prod_a,0,3688722,3559261,129460.75,-62265.0000,-729.4083,Nominal,0.258922,-0.311325,-0.000365
4847,87060,9,hydrate_prod_a,0,3666397,3559261,107136.25,7967.6500,-372.0750,Nominal,0.214273,0.039838,-0.000186
4848,87120,9,hydrate_prod_a,0,3767085,3562370,204714.50,34314.6750,1626.3042,Nominal,0.409429,0.171573,0.000813
4849,87180,9,hydrate_prod_a,0,3730620,3570554,160066.00,41961.1250,-744.1417,Nominal,0.320132,0.209806,-0.000372
4850,87240,9,hydrate_prod_a,0,3567608,3565480,2127.75,46494.6500,-2632.3042,Nominal,0.004255,0.232473,-0.001316
4851,87300,9,hydrate_prod_a,0,3485971,3562370,-76399.50,65836.7750,-1308.7875,Nominal,-0.152799,0.329184,-0.000654
4852,87360,9,hydrate_prod_a,0,3584498,3565480,19018.25,68949.6750,1590.2958,Nominal,0.038037,0.344748,0.000795
4853,87420,9,hydrate_prod_a,0,3583320,3565480,17840.25,74373.6250,-19.6333,Nominal,0.035680,0.371868,-0.000010
4854,87480,9,hydrate_prod_a,0,3570227,3568918,1309.50,73849.9000,-275.5125,Nominal,0.002619,0.369249,-0.000138
4855,87540,9,hydrate_prod_a,0,3010814,3568918,-558104.00,716.9750,-9323.5583,EnvViolation,-1.116208,0.003585,-0.004662
4856,87600,9,hydrate_prod_a,0,3558377,3564498,-6121.25,-12841.2250,9199.7125,Recovery,-0.012242,-0.064206,0.004600
4857,87660,9,hydrate_prod_a,0,3230192,3559883,-329690.25,-56523.8750,-5392.8167,Nominal,-0.659381,-0.282619,-0.002696
4858,87720,9,hydrate_prod_a,0,3255332,3559883,-304551.25,-107450.4500,418.9833,Nominal,-0.609102,-0.537252,0.000209
4859,87780,9,hydrate_prod_a,0,3553860,3557755,-3895.00,-123846.5500,5010.9375,Nominal,-0.007790,-0.619233,0.002505
4860,87840,9,hydrate_prod_a,0,3634580,3557755,76825.50,-116376.7750,1345.3417,Nominal,0.153651,-0.581884,0.000673
4861,87900,9,hydrate_prod_a,0,3571863,3559883,11980.25,-107538.8000,-1080.7542,Nominal,0.023960,-0.537694,-0.000540
4862,87960,9,hydrate_prod_a,0,3733566,3559883,173683.25,-92072.3000,2695.0500,Nominal,0.347367,-0.460362,0.001348
4863,88020,9,hydrate_prod_a,0,3583647,3559883,23764.25,-91479.9000,-2498.6500,Nominal,0.047529,-0.457399,-0.001249
4864,88080,9,hydrate_prod_a,0,3639818,3562992,76825.00,-83928.3500,884.3458,Nominal,0.153650,-0.419642,0.000442
4865,88140,9,hydrate_prod_a,0,3604924,3568918,36006.00,-24517.3500,-680.3167,Nominal,0.072012,-0.122587,-0.000340
4866,88200,9,hydrate_prod_a,0,3729769,3571045,158724.00,-8032.8250,2045.3000,Nominal,0.317448,-0.040164,0.001023
4867,88260,9,hydrate_prod_a,0,3552550,3571045,-18494.50,23086.7500,-2953.6417,Nominal,-0.036989,0.115434,-0.001477
4868,88320,9,hydrate_prod_a,0,3491274,3571045,-79771.50,45564.7250,-1021.2833,Nominal,-0.159543,0.227824,-0.000511
4869,88380,9,hydrate_prod_a,0,3628820,3571045,57774.50,51731.6750,2292.4333,Nominal,0.115549,0.258658,0.001146
4870,88440,9,hydrate_prod_a,0,3331600,3571045,-239444.50,20104.6750,-4953.6500,Nominal,-0.478889,0.100523,-0.002477
4871,88500,9,hydrate_prod_a,0,3629736,3577592,52143.75,24121.0250,4859.8042,Nominal,0.104288,0.120605,0.002430
4872,88560,9,hydrate_prod_a,0,3557133,3577592,-20458.75,4706.8250,-1210.0417,Nominal,-0.040918,0.023534,-0.000605
4873,88620,9,hydrate_prod_a,0,3411274,3577592,-166318.25,-14301.4250,-2430.9917,Nominal,-0.332637,-0.071507,-0.001215
4874,88680,9,hydrate_prod_a,0,3475300,3577592,-102292.25,-32213.1500,1067.1000,Nominal,-0.204585,-0.161066,0.000534
4875,88740,9,hydrate_prod_a,0,3672878,3577592,95286.25,-26285.1250,3292.9750,Nominal,0.190573,-0.131426,0.001646
4876,88800,9,hydrate_prod_a,0,3358114,3571045,-212931.00,-63450.6250,-5136.9542,Nominal,-0.425862,-0.317253,-0.002568
4877,88860,9,hydrate_prod_a,0,3601650,3571045,30605.50,-58540.6250,4058.9417,Nominal,0.061211,-0.292703,0.002029
4878,88920,9,hydrate_prod_a,0,3591830,3571045,20785.50,-48484.9250,-163.6667,Nominal,0.041571,-0.242425,-0.000082
4879,88980,9,hydrate_prod_a,0,3615726,3571045,44681.00,-49794.2750,398.2583,Nominal,0.089362,-0.248971,0.000199
4880,89040,9,hydrate_prod_a,0,3548754,3571045,-22291.50,-28078.9750,-1116.2083,Nominal,-0.044583,-0.140395,-0.000558
4881,89100,9,hydrate_prod_a,0,3733828,3577592,156236.25,-17669.7250,2975.4625,Nominal,0.312472,-0.088349,0.001488
4882,89160,9,hydrate_prod_a,0,3541487,3571045,-29558.00,-18579.6500,-3096.5708,Nominal,-0.059116,-0.092898,-0.001548
4883,89220,9,hydrate_prod_a,0,3697232,3571045,126187.00,10670.8750,2595.7500,Nominal,0.252374,0.053354,0.001298
4884,89280,9,hydrate_prod_a,0,3672682,3577755,94927.00,30392.8000,-521.0000,Nominal,0.189854,0.151964,-0.000260
4885,89340,9,hydrate_prod_a,0,3624564,3587739,36825.25,24546.7000,-968.3625,Nominal,0.073650,0.122734,-0.000484
4886,89400,9,hydrate_prod_a,0,3567608,3587739,-20131.25,43826.6750,-949.2750,Nominal,-0.040262,0.219133,-0.000475
4887,89460,9,hydrate_prod_a,0,3574875,3587739,-12863.75,39479.7500,121.1250,Nominal,-0.025728,0.197399,0.000061
4888,89520,9,hydrate_prod_a,0,3473140,3587739,-114599.25,25941.2750,-1695.5917,Nominal,-0.229198,0.129706,-0.000848
4889,89580,9,hydrate_prod_a,0,3621946,3596740,25205.00,23993.6750,2330.0708,Nominal,0.050410,0.119968,0.001165
4890,89640,9,hydrate_prod_a,0,3487412,3587739,-100327.25,16190.1000,-2092.2042,Nominal,-0.200655,0.080951,-0.001046
4891,89700,9,hydrate_prod_a,0,3386200,3587739,-201538.75,-19587.4000,-1686.8583,Nominal,-0.403077,-0.097937,-0.000843
4892,89760,9,hydrate_prod_a,0,3573304,3579261,-5957.50,-17227.3500,3259.6875,Nominal,-0.011915,-0.086137,0.001630
4893,89820,9,hydrate_prod_a,0,3516871,3574089,-57218.25,-35567.8750,-854.3458,Nominal,-0.114436,-0.177839,-0.000427
4894,89880,9,hydrate_prod_a,0,3351568,3570456,-218888.00,-66949.3750,-2694.4958,Nominal,-0.437776,-0.334747,-0.001347
4895,89940,9,hydrate_prod_a,0,3411797,3562370,-150573.25,-85689.2250,1138.5792,Nominal,-0.301146,-0.428446,0.000569
4896,90000,9,hydrate_prod_a,0,3513270,3554842,-41571.25,-87833.2250,1816.7000,Nominal,-0.083142,-0.439166,0.000908
4897,90060,9,hydrate_prod_a,0,3602632,3562370,40262.25,-82520.6250,1363.8917,Nominal,0.080524,-0.412603,0.000682
4898,90120,9,hydrate_prod_a,0,3740113,3570456,169657.50,-54094.9500,2156.5875,Nominal,0.339315,-0.270475,0.001078
4899,90180,9,hydrate_prod_a,0,3709670,3570456,139215.00,-42693.9500,-507.3750,Nominal,0.278430,-0.213470,-0.000254
4900,90240,9,hydrate_prod_a,0,3445447,3570456,-125008.50,-45162.0750,-4403.7250,Nominal,-0.250017,-0.225810,-0.002202
4901,90300,9,hydrate_prod_a,0,3470717,3562370,-91653.25,-34173.5250,555.9208,Nominal,-0.183307,-0.170868,0.000278
4902,90360,9,hydrate_prod_a,0,3596871,3570456,26415.50,-30936.2250,1967.8125,Nominal,0.052831,-0.154681,0.000984
4903,90420,9,hydrate_prod_a,0,3390259,3570456,-180196.50,-43234.0500,-3443.5333,Nominal,-0.360393,-0.216170,-0.001722
4904,90480,9,hydrate_prod_a,0,3517526,3570456,-52929.50,-26638.2000,2121.1167,Nominal,-0.105859,-0.133191,0.001061
4905,90540,9,hydrate_prod_a,0,3460962,3558180,-97218.00,-21302.6750,-738.1417,Nominal,-0.194436,-0.106513,-0.000369
4906,90600,9,hydrate_prod_a,0,3484924,3558180,-73256.50,-24471.2000,399.3583,Nominal,-0.146513,-0.122356,0.000200
4907,90660,9,hydrate_prod_a,0,3395562,3545120,-149558.75,-43453.3000,-1271.7042,Nominal,-0.299117,-0.217267,-0.000636
4908,90720,9,hydrate_prod_a,0,3539522,3540505,-982.25,-60517.2750,2476.2750,Nominal,-0.001965,-0.302586,0.001238
4909,90780,9,hydrate_prod_a,0,3311960,3528524,-216563.75,-96095.1500,-3593.0250,Nominal,-0.433127,-0.480476,-0.001797
4910,90840,9,hydrate_prod_a,0,3340111,3517198,-177087.50,-101303.0500,657.9375,Nominal,-0.354175,-0.506515,0.000329
4911,90900,9,hydrate_prod_a,0,3546724,3517198,29525.50,-89185.1750,3443.5500,Nominal,0.059051,-0.445926,0.001722
4912,90960,9,hydrate_prod_a,0,3465152,3515071,-49918.75,-96818.6000,-1324.0708,Nominal,-0.099837,-0.484093,-0.000662
4913,91020,9,hydrate_prod_a,0,3524072,3515071,9001.75,-77898.7750,982.0083,Nominal,0.018003,-0.389494,0.000491
4914,91080,9,hydrate_prod_a,0,3635366,3515071,120295.25,-60576.3000,1854.8917,Nominal,0.240591,-0.302882,0.000927
4915,91140,9,hydrate_prod_a,0,3530619,3515071,15548.25,-49299.6750,-1745.7833,Nominal,0.031096,-0.246498,-0.000873
4916,91200,9,hydrate_prod_a,0,3557788,3515071,42716.75,-37702.3500,452.8083,Nominal,0.085433,-0.188512,0.000226
4917,91260,9,hydrate_prod_a,0,3697821,3515071,182750.25,-4471.4500,2333.8917,Nominal,0.365501,-0.022357,0.001167
4918,91320,9,hydrate_prod_a,0,3437002,3515071,-78068.75,-12180.1000,-4346.9833,Nominal,-0.156138,-0.060901,-0.002173
4919,91380,9,hydrate_prod_a,0,3283417,3500341,-216924.00,-12216.1250,-2314.2542,Nominal,-0.433848,-0.061081,-0.001157
4920,91440,9,hydrate_prod_a,0,3569180,3515071,54108.75,10903.5000,4517.2125,Nominal,0.108217,0.054518,0.002259
4921,91500,9,hydrate_prod_a,0,3559752,3517198,42553.00,12206.2500,-192.5958,Nominal,0.085106,0.061031,-0.000096
4922,91560,9,hydrate_prod_a,0,3566298,3517198,49100.00,22108.1250,109.1167,Nominal,0.098200,0.110541,0.000055
4923,91620,9,hydrate_prod_a,0,3579392,3520799,58592.75,27067.2250,158.2125,Nominal,0.117185,0.135336,0.000079
4924,91680,9,hydrate_prod_a,0,3120994,3520799,-399805.25,-24942.8250,-7639.9667,Nominal,-0.799611,-0.124714,-0.003820
4925,91740,9,hydrate_prod_a,0,3361715,3520799,-159084.25,-42406.0750,4012.0167,Nominal,-0.318169,-0.212030,0.002006
4926,91800,9,hydrate_prod_a,0,3659458,3527346,132111.75,-33466.5750,4853.2667,Nominal,0.264224,-0.167333,0.002427
4927,91860,9,hydrate_prod_a,0,3405250,3520799,-115548.75,-63296.4750,-4127.6750,Nominal,-0.231098,-0.316482,-0.002064
4928,91920,9,hydrate_prod_a,0,3372582,3501225,-128642.50,-68353.8500,-218.2292,Nominal,-0.257285,-0.341769,-0.000109
4929,91980,9,hydrate_prod_a,0,3503123,3494024,9099.50,-45751.5000,2295.7000,Nominal,0.018199,-0.228758,0.001148
4930,92040,9,hydrate_prod_a,0,3525382,3510324,15057.50,-49656.6250,99.3000,Nominal,0.030115,-0.248283,0.000050
4931,92100,9,hydrate_prod_a,0,3515693,3516610,-916.50,-54003.5750,-266.2333,Nominal,-0.001833,-0.270018,-0.000133
4932,92160,9,hydrate_prod_a,0,3679360,3516610,162750.00,-42638.5750,2727.7750,Nominal,0.325500,-0.213193,0.001364
4933,92220,9,hydrate_prod_a,0,3546658,3520799,25859.25,-45911.9250,-2281.5125,Nominal,0.051719,-0.229560,-0.001141
4934,92280,9,hydrate_prod_a,0,3507706,3519883,-12176.75,-7149.0750,-633.9333,Nominal,-0.024354,-0.035745,-0.000317
4935,92340,9,hydrate_prod_a,0,3550586,3524727,25859.25,11345.2750,633.9333,Nominal,0.051719,0.056726,0.000317
4936,92400,9,hydrate_prod_a,0,3571536,3528000,43535.50,2487.6500,294.6042,Nominal,0.087071,0.012438,0.000147
4937,92460,9,hydrate_prod_a,0,3433728,3528000,-94272.00,4615.3250,-2296.7917,Nominal,-0.188544,0.023077,-0.001148
4938,92520,9,hydrate_prod_a,0,3593468,3528000,65467.00,24026.2750,2662.3167,Nominal,0.130934,0.120131,0.001331
4939,92580,9,hydrate_prod_a,0,3509016,3528000,-18985.00,21217.8250,-1407.5333,Nominal,-0.037970,0.106089,-0.000704
4940,92640,9,hydrate_prod_a,0,3121452,3528000,-406548.00,-20942.7250,-6459.3833,Nominal,-0.813096,-0.104714,-0.003230
4941,92700,9,hydrate_prod_a,0,3628492,3528000,100491.50,-10801.9250,8450.6583,Nominal,0.200983,-0.054010,0.004225
4942,92760,9,hydrate_prod_a,0,3335856,3528000,-192145.00,-46291.4250,-4877.2750,Nominal,-0.384290,-0.231457,-0.002439
4943,92820,9,hydrate_prod_a,0,3325250,3528000,-202750.50,-69152.4000,-176.7583,Nominal,-0.405501,-0.345762,-0.000088
4944,92880,9,hydrate_prod_a,0,3580702,3528000,52701.00,-62664.6250,4257.5250,Nominal,0.105402,-0.313323,0.002129
4945,92940,9,hydrate_prod_a,0,3572518,3536020,36497.75,-61600.7750,-270.0542,Nominal,0.072996,-0.308004,-0.000135
4946,93000,9,hydrate_prod_a,0,3294284,3520538,-226253.00,-88579.6250,-4379.1792,Nominal,-0.452506,-0.442898,-0.002190
4947,93060,9,hydrate_prod_a,0,3512616,3514154,-1538.50,-79306.2750,3745.2417,Nominal,-0.003077,-0.396531,0.001873
4948,93120,9,hydrate_prod_a,0,3582010,3520538,61473.00,-79705.6750,1050.1917,Nominal,0.122946,-0.398528,0.000525
4949,93180,9,hydrate_prod_a,0,3624892,3536020,88871.25,-68920.0500,456.6375,Nominal,0.177742,-0.344600,0.000228
4950,93240,9,hydrate_prod_a,0,3751896,3536020,215876.25,-6677.6250,2116.7500,Nominal,0.431752,-0.033388,0.001058
4951,93300,9,hydrate_prod_a,0,3846168,3536020,310148.25,14288.0500,1571.2000,Nominal,0.620297,0.071440,0.000786
4952,93360,9,hydrate_prod_a,0,3534809,3530096,4713.50,33973.9000,-5090.5792,Nominal,0.009427,0.169870,-0.002545
4953,93420,9,hydrate_prod_a,0,3596741,3530096,66645.50,60913.5000,1032.2000,Nominal,0.133291,0.304567,0.000516
4954,93480,9,hydrate_prod_a,0,3595432,3540734,54697.75,61113.1750,-199.1292,Nominal,0.109396,0.305566,-0.000100
4955,93540,9,hydrate_prod_a,0,3311960,3540734,-228773.25,34586.0750,-4724.5167,Nominal,-0.457547,0.172930,-0.002362
4956,93600,9,hydrate_prod_a,0,3558115,3540734,17381.25,58949.5000,4102.5750,Nominal,0.034763,0.294747,0.002051
4957,93660,9,hydrate_prod_a,0,3512943,3540734,-27790.75,56324.2750,-752.8667,Nominal,-0.055581,0.281621,-0.000376
4958,93720,9,hydrate_prod_a,0,3049962,3540734,-490771.25,1099.8500,-7716.3417,BoundaryGrazing,-0.981542,0.005499,-0.003858
4959,93780,9,hydrate_prod_a,0,3565971,3548622,17348.50,-6052.4250,8468.6625,Recovery,0.034697,-0.030262,0.004234
4960,93840,9,hydrate_prod_a,0,3374808,3548622,-173814.50,-45021.5000,-3186.0500,Nominal,-0.347629,-0.225107,-0.001593
4961,93900,9,hydrate_prod_a,0,3357002,3548622,-191621.00,-95198.4250,-296.7750,Nominal,-0.383242,-0.475992,-0.000148
4962,93960,9,hydrate_prod_a,0,3461224,3540734,-79509.25,-103620.7000,1868.5292,Nominal,-0.159019,-0.518103,0.000934
4963,94020,9,hydrate_prod_a,0,3576970,3542698,34271.75,-106858.0750,1896.3500,Nominal,0.068543,-0.534290,0.000948
4964,94080,9,hydrate_prod_a,0,3489834,3542698,-52864.25,-117614.2750,-1452.2667,Nominal,-0.105729,-0.588071,-0.000726
4965,94140,9,hydrate_prod_a,0,3496576,3523876,-27299.50,-97466.9000,426.0792,Nominal,-0.054599,-0.487334,0.000213
4966,94200,9,hydrate_prod_a,0,3559424,3523876,35548.50,-95650.1750,1047.4667,Nominal,0.071097,-0.478251,0.000524
4967,94260,9,hydrate_prod_a,0,3620309,3546462,73847.00,-85486.4000,638.3083,Nominal,0.147694,-0.427432,0.000319
4968,94320,9,hydrate_prod_a,0,3647477,3546462,101015.00,-26307.7750,452.8000,Nominal,0.202030,-0.131539,0.000226
4969,94380,9,hydrate_prod_a,0,3851406,3558770,292636.25,1221.0000,3193.6875,Nominal,0.585272,0.006105,0.001597
4970,94440,9,hydrate_prod_a,0,3616380,3562698,53682.75,23970.7250,-3982.5583,Nominal,0.107366,0.119854,-0.001991
4971,94500,9,hydrate_prod_a,0,3540766,3558770,-18003.25,41332.5000,-1194.7667,Nominal,-0.036006,0.206662,-0.000597
4972,94560,9,hydrate_prod_a,0,3536511,3558770,-22258.75,47057.5500,-70.9250,Nominal,-0.044518,0.235288,-0.000035
4973,94620,9,hydrate_prod_a,0,3569244,3562698,6546.25,44285.0000,480.0833,Nominal,0.013092,0.221425,0.000240
4974,94680,9,hydrate_prod_a,0,3567608,3562698,4909.75,50062.4000,-27.2750,Nominal,0.009820,0.250312,-0.000014
4975,94740,9,hydrate_prod_a,0,3559425,3559425,0.25,52792.3750,-81.8250,Nominal,0.000000,0.263962,-0.000041
4976,94800,9,hydrate_prod_a,0,3069734,3559425,-489690.75,268.4500,-8161.5167,BoundaryGrazing,-0.979382,0.001342,-0.004081
4977,94860,9,hydrate_prod_a,0,3527280,3559425,-32144.25,-10330.6750,7625.7750,Recovery,-0.064288,-0.051653,0.003813
4978,94920,9,hydrate_prod_a,0,3433074,3558770,-125696.25,-33001.8000,-1559.2000,Nominal,-0.251393,-0.165009,-0.000780
4979,94980,9,hydrate_prod_a,0,3330815,3549441,-218625.75,-84128.0000,-1548.8250,Nominal,-0.437252,-0.420640,-0.000774
4980,95040,9,hydrate_prod_a,0,3432419,3538639,-106219.75,-100118.2500,1873.4333,Nominal,-0.212440,-0.500591,0.000937
4981,95100,9,hydrate_prod_a,0,3590324,3538639,51685.75,-93149.3500,2631.7583,Nominal,0.103372,-0.465747,0.001316
4982,95160,9,hydrate_prod_a,0,3486887,3538639,-51751.75,-96098.6500,-1723.9583,Nominal,-0.103503,-0.480493,-0.000862
4983,95220,9,hydrate_prod_a,0,3581160,3538639,42520.75,-92501.2000,1571.2083,Nominal,0.085042,-0.462506,0.000786
4984,95280,9,hydrate_prod_a,0,3515038,3531896,-16857.75,-94677.9500,-989.6417,Nominal,-0.033716,-0.473390,-0.000495
4985,95340,9,hydrate_prod_a,0,3592158,3538639,53519.25,-89326.0500,1172.9500,Nominal,0.107038,-0.446630,0.000586
4986,95400,9,hydrate_prod_a,0,3691667,3538639,153028.25,-25054.1500,1658.4833,Nominal,0.306057,-0.125271,0.000829
4987,95460,9,hydrate_prod_a,0,3841520,3550096,291425.00,7302.7750,2306.6125,Nominal,0.582850,0.036514,0.001153
4988,95520,9,hydrate_prod_a,0,3626200,3559425,66775.75,26549.9750,-3744.1542,Nominal,0.133551,0.132750,-0.001872
4989,95580,9,hydrate_prod_a,0,3601323,3559425,41898.25,52602.3750,-414.6250,Nominal,0.083796,0.263012,-0.000207
4990,95640,9,hydrate_prod_a,0,3607084,3563516,43567.75,67581.1250,27.8250,Nominal,0.087136,0.337906,0.000014
4991,95700,9,hydrate_prod_a,0,3584302,3568426,15876.25,64000.1750,-461.5250,Nominal,0.031753,0.320001,-0.000231
4992,95760,9,hydrate_prod_a,0,3511306,3568426,-57119.25,63463.4250,-1216.5917,Nominal,-0.114239,0.317317,-0.000608
4993,95820,9,hydrate_prod_a,0,3520864,3563516,-42651.75,54946.1750,241.1250,Nominal,-0.085304,0.274731,0.000121
4994,95880,9,hydrate_prod_a,0,3089504,3563516,-474011.75,9230.7750,-7189.3333,BoundaryGrazing,-0.948024,0.046154,-0.003595
4995,95940,9,hydrate_prod_a,0,3657952,3568426,89526.25,12831.4750,9392.3000,Recovery,0.179053,0.064157,0.004696
4996,96000,9,hydrate_prod_a,0,3783059,3575202,207857.25,18314.3750,1972.1833,Nominal,0.415714,0.091572,0.000986
4997,96060,9,hydrate_prod_a,0,3697886,3575202,122684.75,1440.3500,-1419.5417,Nominal,0.245369,0.007202,-0.000710
4998,96120,9,hydrate_prod_a,0,3535726,3568426,-32699.75,-8507.2000,-2589.7417,Nominal,-0.065399,-0.042536,-0.001295
4999,96180,9,hydrate_prod_a,0,3567674,3567640,33.00,-12693.7250,545.5458,Nominal,0.000066,-0.063469,0.000273
5000,96240,9,hydrate_prod_a,0,3556478,3563516,-7037.75,-17754.2750,-117.8458,Nominal,-0.014075,-0.088771,-0.000059
5001,96300,9,hydrate_prod_a,0,3692650,3567640,125009.00,-6841.0000,2200.7792,Nominal,0.250018,-0.034205,0.001100
5002,96360,9,hydrate_prod_a,0,3723746,3568459,155287.25,14399.6500,504.6375,Nominal,0.310574,0.071998,0.000252
5003,96420,9,hydrate_prod_a,0,3567935,3567804,130.75,18677.9000,-2585.9417,Nominal,0.000262,0.093390,-0.001293
5004,96480,9,hydrate_prod_a,0,3644531,3574547,69983.75,73077.4500,1164.2167,Nominal,0.139967,0.365387,0.000582
5005,96540,9,hydrate_prod_a,0,3799360,3582731,216629.25,85787.7500,2444.0917,Nominal,0.433258,0.428939,0.001222
5006,96600,9,hydrate_prod_a,0,3615398,3587313,28085.25,67810.5500,-3142.4000,Nominal,0.056170,0.339053,-0.001571
5007,96660,9,hydrate_prod_a,0,3418016,3587313,-169296.75,38612.4000,-3289.7000,Nominal,-0.338593,0.193062,-0.001645
5008,96720,9,hydrate_prod_a,0,3598377,3591241,7135.75,42595.9500,2940.5417,Nominal,0.014271,0.212980,0.001470
5009,96780,9,hydrate_prod_a,0,3319162,3591241,-272079.25,15384.7250,-4653.5833,Nominal,-0.544158,0.076924,-0.002327
5010,96840,9,hydrate_prod_a,0,3681716,3595268,86449.00,24733.4000,5975.4708,Nominal,0.172898,0.123667,0.002988
5011,96900,9,hydrate_prod_a,0,3618018,3599850,18167.50,14049.2500,-1138.0250,Nominal,0.036335,0.070246,-0.000569
5012,96960,9,hydrate_prod_a,0,3398050,3599850,-201800.50,-21659.5250,-3666.1333,Nominal,-0.403601,-0.108298,-0.001833
5013,97020,9,hydrate_prod_a,0,3378671,3599850,-221179.00,-43790.5000,-322.9750,Nominal,-0.442358,-0.218952,-0.000161
5014,97080,9,hydrate_prod_a,0,3642240,3604204,38036.50,-46985.2250,4320.2583,Nominal,0.076073,-0.234926,0.002160
5015,97140,9,hydrate_prod_a,0,3410291,3604204,-193912.50,-88039.4000,-3865.8167,Nominal,-0.387825,-0.440197,-0.001933
5016,97200,9,hydrate_prod_a,0,3521126,3599850,-78723.50,-98720.2750,1919.8167,Nominal,-0.157447,-0.493601,0.000960
5017,97260,9,hydrate_prod_a,0,3604270,3599850,4419.50,-81348.6500,1385.7167,Nominal,0.008839,-0.406743,0.000693
5018,97320,9,hydrate_prod_a,0,3605579,3599850,5729.00,-81489.3250,21.8250,Nominal,0.011458,-0.407447,0.000011
5019,97380,9,hydrate_prod_a,0,3502600,3591340,-88740.00,-63155.4000,-1574.4833,Nominal,-0.177480,-0.315777,-0.000787
5020,97440,9,hydrate_prod_a,0,3597722,3591012,6710.25,-71129.2750,1590.8375,Nominal,0.013421,-0.355646,0.000795
5021,97500,9,hydrate_prod_a,0,3538606,3582829,-44222.25,-77368.2500,-848.8750,Nominal,-0.088444,-0.386841,-0.000424
5022,97560,9,hydrate_prod_a,0,3670718,3598050,72667.75,-49921.4250,1948.1667,Nominal,0.145336,-0.249607,0.000974
5023,97620,9,hydrate_prod_a,0,3726496,3601323,125172.75,-15286.2500,875.0833,Nominal,0.250345,-0.076431,0.000438
5024,97680,9,hydrate_prod_a,0,3553663,3601323,-47660.25,-23855.9250,-2880.5500,Nominal,-0.095321,-0.119280,-0.001440
5025,97740,9,hydrate_prod_a,0,3654024,3601323,52700.75,805.4000,1672.6833,Nominal,0.105401,0.004027,0.000836
5026,97800,9,hydrate_prod_a,0,3591176,3598050,-6873.75,7990.3750,-992.9083,Nominal,-0.013747,0.039952,-0.000496
5027,97860,9,hydrate_prod_a,0,3120798,3594449,-473651.25,-39816.7000,-7779.6250,BoundaryGrazing,-0.947303,-0.199083,-0.003890
5028,97920,9,hydrate_prod_a,0,3603942,3598050,5892.25,-39800.3750,7992.3917,Recovery,0.011784,-0.199002,0.003996
5029,97980,9,hydrate_prod_a,0,3375332,3598050,-222717.75,-53198.1500,-3810.1667,Nominal,-0.445435,-0.265991,-0.001905
5030,98040,9,hydrate_prod_a,0,3441912,3598050,-156138.25,-69483.0000,1109.6583,Nominal,-0.312277,-0.347415,0.000555
5031,98100,9,hydrate_prod_a,0,3686496,3598050,88445.75,-56216.2000,4076.4000,Nominal,0.176892,-0.281081,0.002038
5032,98160,9,hydrate_prod_a,0,3665808,3598050,67758.25,-56707.1500,-344.7917,Nominal,0.135517,-0.283536,-0.000172
5033,98220,9,hydrate_prod_a,0,3363156,3598050,-234894.25,-92713.8500,-5044.2083,Nominal,-0.469788,-0.463569,-0.002522
5034,98280,9,hydrate_prod_a,0,3557460,3594449,-36988.75,-91646.7000,3298.4250,Nominal,-0.073978,-0.458233,0.001649
