step_idx,step_in_unit,esp_id,label,rms_broadband,baseline_rms,peak1x,peak2x,residual,drift,slew,token,r_norm,delta_norm,sigma_norm
2739,220,5,Normal,0.089862,0.143517,0.055910,0.001120,-0.053655,0.027284,0.002977,Nominal,-0.536551,0.545690,0.009922
2740,221,5,Normal,0.031372,0.143517,0.017890,0.003980,-0.112145,0.005605,-0.058490,EnvViolation,-1.121450,0.112106,-0.194966
2741,222,5,Normal,0.219928,0.143517,0.128170,0.004150,0.076411,0.017264,0.188556,Recovery,0.764110,0.345285,0.628520
2742,223,5,Normal,0.144287,0.144287,0.097630,0.004660,0.000000,0.017183,-0.076411,Nominal,0.000000,0.343656,-0.254703
2743,224,5,Faulty sensor,0.028479,0.143517,0.004290,0.001110,-0.115038,-0.016268,-0.115038,EnvViolation,-1.150376,-0.325354,-0.383459
2744,225,5,Normal,0.047191,0.143517,0.030160,0.002050,-0.096326,-0.036320,0.018712,BoundaryGrazing,-0.963261,-0.726396,0.062372
2745,226,5,Normal,0.130203,0.130203,0.088640,0.004640,0.000000,-0.041067,0.096326,Recovery,0.000000,-0.821339,0.321087
2746,227,5,Normal,0.113698,0.130203,0.072450,0.001690,-0.016505,-0.043472,-0.016505,Nominal,-0.165047,-0.869437,-0.055016
2747,228,5,Normal,0.119415,0.119415,0.079190,0.001670,0.000000,-0.037389,0.016505,Nominal,0.000000,-0.747779,0.055016
2748,229,5,Rubbing,0.074969,0.119098,0.049630,0.001270,-0.044129,-0.036139,-0.044129,Nominal,-0.441295,-0.722774,-0.147098
2749,230,5,Normal,0.042539,0.114901,0.024740,0.007490,-0.072362,-0.038009,-0.028233,Nominal,-0.723620,-0.760188,-0.094108
2750,231,5,Normal,0.254247,0.114901,0.148030,0.003140,0.139346,-0.012860,0.211708,EnvViolation,1.393464,-0.257205,0.705695
2751,232,5,Normal,0.081020,0.113698,0.046430,0.005810,-0.032678,-0.023769,-0.172024,Recovery,-0.326776,-0.475382,-0.573414
2752,233,5,Unbalance,0.293542,0.113698,0.188610,0.005600,0.179844,-0.005785,0.212521,EnvViolation,1.798435,-0.115695,0.708404
2753,234,5,Normal,0.141097,0.113698,0.082140,0.001770,0.027399,0.008459,-0.152444,Recovery,0.273992,0.169178,-0.508148
2754,235,5,Normal,0.175767,0.119415,0.109970,0.003610,0.056353,0.023727,0.028954,Nominal,0.563529,0.474536,0.096512
2755,236,5,Normal,0.079518,0.119415,0.050190,0.001580,-0.039897,0.019737,-0.096249,Nominal,-0.398966,0.394743,-0.320832
2756,237,5,Normal,0.122524,0.119415,0.076680,0.001530,0.003110,0.021699,0.043006,Nominal,0.031096,0.433972,0.143354
2757,238,5,Normal,0.163319,0.119415,0.102230,0.002950,0.043905,0.026089,0.040795,Nominal,0.439045,0.521781,0.135983
2758,239,5,Normal,0.089109,0.119415,0.055680,0.005840,-0.030305,0.027471,-0.074210,Nominal,-0.303051,0.549429,-0.247365
2759,240,5,Rubbing,0.082964,0.119415,0.054330,0.003310,-0.036451,0.031063,-0.006145,Nominal,-0.364506,0.621252,-0.020485
2760,241,5,Normal,0.093215,0.113698,0.058750,0.002750,-0.020483,0.015080,0.015968,Nominal,-0.204830,0.301593,0.053225
2761,242,5,Normal,0.127816,0.119415,0.084850,0.004080,0.008402,0.019188,0.028884,Nominal,0.084015,0.383752,0.096282
2762,243,5,Normal,0.079858,0.093215,0.050690,0.000700,-0.013357,-0.000132,-0.021759,Nominal,-0.133573,-0.002650,-0.072530
2763,244,5,Normal,0.201002,0.122524,0.125360,0.002980,0.078478,0.004975,0.091835,Nominal,0.784778,0.099507,0.306117
2764,245,5,Normal,0.125394,0.125394,0.083820,0.003620,0.000000,-0.000660,-0.078478,Nominal,0.000000,-0.013198,-0.261593
2765,246,5,Normal,0.019881,0.122524,0.011240,0.003890,-0.102643,-0.006935,-0.102643,EnvViolation,-1.026430,-0.138691,-0.342143
2766,247,5,Rubbing,0.171768,0.125394,0.097750,0.003740,0.046374,-0.002608,0.149017,Recovery,0.463742,-0.052162,0.496724
2767,248,5,Normal,0.071554,0.122524,0.046750,0.002680,-0.050970,-0.012096,-0.097344,Nominal,-0.509701,-0.241911,-0.324481
2768,249,5,Normal,0.042422,0.093215,0.024840,0.003690,-0.050793,-0.014144,0.000177,Nominal,-0.507933,-0.282888,0.000589
2769,250,5,Normal,0.122888,0.093215,0.083730,0.007350,0.029673,-0.007532,0.080466,Nominal,0.296731,-0.150640,0.268221
2770,251,5,Rubbing,0.068743,0.093215,0.046140,0.005190,-0.024473,-0.007931,-0.054146,Nominal,-0.244726,-0.158619,-0.180486
2771,252,5,Normal,0.228134,0.093215,0.131050,0.004360,0.134919,0.004721,0.159392,EnvViolation,1.349192,0.094416,0.531306
2772,253,5,Normal,0.022094,0.089109,0.013340,0.004120,-0.067015,-0.000645,-0.201934,Recovery,-0.670151,-0.012900,-0.673115
2773,254,5,Normal,0.151590,0.093215,0.099250,0.003430,0.058375,-0.002655,0.125390,Nominal,0.583752,-0.053105,0.417968
2774,255,5,Normal,0.137744,0.122888,0.078820,0.003030,0.014856,-0.001170,-0.043519,Nominal,0.148560,-0.023393,-0.145064
2775,256,5,Normal,0.066219,0.122888,0.044230,0.002500,-0.056670,0.003428,-0.071526,Nominal,-0.566697,0.068554,-0.238419
2776,257,5,Faulty sensor,0.020365,0.079858,0.004870,0.000630,-0.059492,-0.007159,-0.002823,Nominal,-0.594923,-0.143179,-0.009409
2777,258,5,Unbalance,0.274755,0.122888,0.176450,0.001630,0.151866,0.013125,0.211359,EnvViolation,1.518664,0.262494,0.704529
2778,259,5,Normal,0.181652,0.122888,0.107460,0.003340,0.058764,0.024080,-0.093102,Recovery,0.587640,0.481609,-0.310342
2779,260,5,Rubbing,0.135660,0.122888,0.092150,0.004490,0.012772,0.022390,-0.045992,Nominal,0.127722,0.447807,-0.153306
2780,261,5,Normal,0.077351,0.122888,0.049360,0.001170,-0.045537,0.020284,-0.058310,Nominal,-0.455374,0.405677,-0.194365
2781,262,5,Normal,0.039423,0.077351,0.022910,0.003950,-0.037928,0.002999,0.007609,Nominal,-0.379282,0.059982,0.025364
2782,263,5,Unbalance,0.277629,0.122888,0.184300,0.005810,0.154741,0.025175,0.192669,EnvViolation,1.547409,0.503494,0.642230
2783,264,5,Normal,0.182773,0.135660,0.104560,0.005530,0.047113,0.024048,-0.107628,Recovery,0.471125,0.480969,-0.358761
2784,265,5,Unbalance,0.303803,0.137744,0.176980,0.001300,0.166058,0.039169,0.118946,EnvViolation,1.660584,0.783374,0.396486
2785,266,5,Normal,0.065728,0.137744,0.038210,0.004550,-0.072017,0.037634,-0.238075,Recovery,-0.720165,0.752680,-0.793583
2786,267,5,Normal,0.187009,0.137744,0.126440,0.003120,0.049264,0.048510,0.121281,BoundaryGrazing,0.492644,0.970193,0.404270
2787,268,5,Normal,0.066284,0.137744,0.045060,0.004620,-0.071460,0.026177,-0.120724,Recovery,-0.714600,0.523541,-0.402415
2788,269,5,Normal,0.032438,0.135660,0.018850,0.003590,-0.103223,0.009978,-0.031763,EnvViolation,-1.032227,0.199567,-0.105876
2789,270,5,Normal,0.093829,0.093829,0.058760,0.002590,0.000000,0.008701,0.103223,Recovery,0.000000,0.174023,0.344076
2790,271,5,Normal,0.082465,0.093829,0.055450,0.001570,-0.011364,0.012119,-0.011364,Nominal,-0.113636,0.242370,-0.037879
2791,272,5,Normal,0.163123,0.135660,0.094990,0.003350,0.027463,0.018658,0.038827,Nominal,0.274630,0.373153,0.129422
2792,273,5,Normal,0.035604,0.093829,0.024020,0.003670,-0.058225,-0.002639,-0.085688,Nominal,-0.582246,-0.052778,-0.285625
2793,274,5,Normal,0.131524,0.093829,0.084470,0.002190,0.037695,-0.003581,0.095920,Nominal,0.376953,-0.071613,0.319733
2794,275,5,Normal,0.153741,0.093829,0.100690,0.005560,0.059912,-0.014195,0.022217,Nominal,0.599120,-0.283905,0.074056
2795,276,5,Rubbing,0.166771,0.131524,0.113110,0.002880,0.035247,-0.003469,-0.024665,Nominal,0.352473,-0.069378,-0.082216
2796,277,5,Normal,0.222629,0.153741,0.127880,0.005970,0.068889,-0.001506,0.033641,Nominal,0.688885,-0.030130,0.112137
2797,278,5,Normal,0.061143,0.131524,0.039320,0.003310,-0.070381,-0.001399,-0.139270,Nominal,-0.703813,-0.027972,-0.464233
2798,279,5,Normal,0.069010,0.093829,0.040620,0.001410,-0.024819,0.006442,0.045563,Nominal,-0.248186,0.128836,0.151875
2799,280,5,Faulty sensor,0.003974,0.082465,0.000930,0.000120,-0.078491,-0.001407,-0.053672,Nominal,-0.784908,-0.028146,-0.178907
2800,281,5,Rubbing,0.114241,0.093829,0.076570,0.001810,0.020412,0.001770,0.098903,Nominal,0.204119,0.035405,0.329676
2801,282,5,Normal,0.048287,0.082465,0.027400,0.008670,-0.034178,-0.004394,-0.054590,Nominal,-0.341777,-0.087876,-0.181966
2802,283,5,Rubbing,0.065428,0.082465,0.036650,0.006290,-0.017037,-0.000275,0.017141,Nominal,-0.170371,-0.005501,0.057135
2803,284,5,Unbalance,0.367280,0.093829,0.214890,0.001610,0.273451,0.023301,0.290488,EnvViolation,2.734511,0.466011,0.968294
2804,285,5,Normal,0.163076,0.114241,0.098260,0.002160,0.048835,0.022193,-0.224616,Recovery,0.488355,0.443858,-0.748719
2805,286,5,Normal,0.056504,0.114241,0.033360,0.003160,-0.057737,0.012894,-0.106572,Nominal,-0.577369,0.257889,-0.355241
2806,287,5,Unbalance,0.373173,0.114241,0.220550,0.002170,0.258932,0.031899,0.316669,EnvViolation,2.589323,0.637977,1.055564
2807,288,5,Normal,0.041411,0.114241,0.023840,0.004560,-0.072830,0.031654,-0.331762,SlewSpike,-0.728300,0.633079,-1.105874
2808,289,5,Normal,0.123658,0.114241,0.083270,0.003770,0.009418,0.035078,0.082248,Recovery,0.094179,0.701552,0.274160
2809,290,5,Unbalance,0.333684,0.114241,0.214330,0.004000,0.219443,0.064871,0.210025,EnvViolation,2.194431,1.297420,0.700084
2810,291,5,Normal,0.145249,0.114241,0.095160,0.004220,0.031009,0.065931,-0.188434,DriftAccum,0.310088,1.318614,-0.628114
2811,292,5,Rubbing,0.176792,0.114241,0.066210,0.007250,0.062551,0.075604,0.031543,DriftAccum,0.625514,1.512072,0.105142
2812,293,5,Normal,0.054340,0.114241,0.033000,0.001070,-0.059900,0.071317,-0.122452,DriftAccum,-0.599001,1.426346,-0.408172
2813,294,5,Normal,0.069707,0.114241,0.044610,0.004690,-0.044533,0.039519,0.015367,Recovery,-0.445335,0.790377,0.051222
2814,295,5,Normal,0.082371,0.114241,0.047390,0.001970,-0.031869,0.031448,0.012664,Nominal,-0.318693,0.628967,0.042214
2815,296,5,Normal,0.200057,0.123658,0.114880,0.002030,0.076399,0.044862,0.108268,Nominal,0.763990,0.897239,0.360894
2816,297,5,Normal,0.176212,0.145249,0.100800,0.003800,0.030962,0.022065,-0.045437,Nominal,0.309624,0.441299,-0.151455
2817,298,5,Normal,0.145528,0.145528,0.099140,0.004290,0.000000,0.029348,-0.030962,Nominal,0.000000,0.586959,-0.103208
2818,299,5,Normal,0.129092,0.145249,0.082870,0.000730,-0.016158,0.026790,-0.016158,Nominal,-0.161577,0.535808,-0.053859
2819,300,5,Faulty sensor,0.164624,0.145249,0.006610,0.000930,0.019375,0.006784,0.035533,Nominal,0.193748,0.135672,0.118442
2820,301,5,Rubbing,0.229927,0.145528,0.105620,0.008310,0.084399,0.012123,0.065024,Nominal,0.843993,0.242452,0.216748
2821,302,5,Rubbing,0.215416,0.145528,0.122940,0.004360,0.069889,0.012856,-0.014511,Nominal,0.698887,0.257127,-0.048369
2822,303,5,Normal,0.130557,0.145528,0.083280,0.003500,-0.014971,0.017349,-0.084859,Nominal,-0.149706,0.346986,-0.282864
2823,304,5,Faulty sensor,0.049485,0.145528,0.010750,0.001010,-0.096042,0.012198,-0.081072,BoundaryGrazing,-0.960423,0.243969,-0.270239
2824,305,5,Normal,0.182276,0.145528,0.115250,0.002320,0.036749,0.019060,0.132791,Recovery,0.367489,0.381205,0.442637
2825,306,5,Normal,0.164296,0.164296,0.108990,0.004250,0.000000,0.011420,-0.036749,Nominal,0.000000,0.228407,-0.122496
2826,307,5,Unbalance,0.322960,0.164296,0.220060,0.002630,0.158664,0.024191,0.158664,EnvViolation,1.586645,0.483811,0.528882
2827,308,5,Normal,0.211240,0.164624,0.123060,0.006320,0.046615,0.028852,-0.112049,Recovery,0.466154,0.577042,-0.373497
2828,309,5,Normal,0.076283,0.164624,0.045820,0.001630,-0.088342,0.021634,-0.134957,Nominal,-0.883417,0.432674,-0.449857
2829,310,5,Rubbing,0.126522,0.164624,0.081480,0.001720,-0.038102,0.015886,0.050240,Nominal,-0.381020,0.317720,0.167466
2830,311,5,Normal,0.186787,0.164624,0.109970,0.002730,0.022163,0.009662,0.060265,Nominal,0.221632,0.193248,0.200884
2831,312,5,Unbalance,0.281598,0.164624,0.186870,0.001930,0.116974,0.014371,0.094811,EnvViolation,1.169742,0.287419,0.316037
2832,313,5,Normal,0.152853,0.164624,0.087740,0.001440,-0.011771,0.014691,-0.128745,Recovery,-0.117712,0.293818,-0.429151
2833,314,5,Normal,0.194736,0.182276,0.121400,0.004470,0.012459,0.025541,0.024230,Nominal,0.124592,0.510821,0.080768
2834,315,5,Normal,0.052602,0.182276,0.030190,0.003870,-0.129674,0.008899,-0.142133,EnvViolation,-1.296741,0.177975,-0.473778
2835,316,5,Normal,0.066474,0.164296,0.041400,0.001730,-0.097822,-0.000883,0.031852,BoundaryGrazing,-0.978219,-0.017668,0.106174
2836,317,5,Rubbing,0.020303,0.152853,0.010940,0.001570,-0.132550,-0.030005,-0.034729,EnvViolation,-1.325504,-0.600098,-0.115762
2837,318,5,Normal,0.136091,0.152853,0.078680,0.001580,-0.016762,-0.036343,0.115788,Recovery,-0.167621,-0.726853,0.385961
2838,319,5,Normal,0.148986,0.152853,0.097580,0.005060,-0.003867,-0.027895,0.012895,Nominal,-0.038674,-0.557905,0.042982
2839,320,5,Normal,0.013753,0.148986,0.008650,0.007660,-0.135233,-0.037608,-0.131365,EnvViolation,-1.352327,-0.752166,-0.437884
2840,321,5,Rubbing,0.139803,0.139803,0.089700,0.004470,0.000000,-0.039825,0.135233,Recovery,0.000000,-0.796493,0.450776
2841,322,5,Normal,0.046238,0.136091,0.030250,0.002720,-0.089852,-0.060507,-0.089852,DriftAccum,-0.898525,-1.210146,-0.299508
2842,323,5,Normal,0.109793,0.126522,0.068980,0.004980,-0.016729,-0.061003,0.073123,DriftAccum,-0.167291,-1.220062,0.243744
2843,324,5,Normal,0.205933,0.136091,0.119060,0.002200,0.069842,-0.055265,0.086572,DriftAccum,0.698425,-1.105296,0.288572
2844,325,5,Normal,0.142234,0.139803,0.082340,0.002580,0.002431,-0.042054,-0.067412,Recovery,0.024309,-0.841086,-0.224705
2845,326,5,Normal,0.127589,0.136091,0.081710,0.003910,-0.008502,-0.033122,-0.010933,Nominal,-0.085018,-0.662445,-0.036442
2846,327,5,Normal,0.055605,0.127589,0.032570,0.003490,-0.071984,-0.027066,-0.063482,Nominal,-0.719841,-0.541313,-0.211608
2847,328,5,Rubbing,0.144889,0.127589,0.094520,0.001350,0.017299,-0.023659,0.089284,Nominal,0.172994,-0.473190,0.297612
2848,329,5,Faulty sensor,0.341891,0.127589,0.060280,0.007300,0.214302,-0.001843,0.197003,EnvViolation,2.143020,-0.036851,0.656675
2849,330,5,Unbalance,0.297246,0.136091,0.173480,0.001170,0.161155,0.027796,-0.053147,EnvViolation,1.611553,0.555925,-0.177156
2850,331,5,Faulty sensor,0.049485,0.136091,0.010750,0.001010,-0.086606,0.019136,-0.247761,Recovery,-0.866056,0.382714,-0.825870
2851,332,5,Rubbing,0.063150,0.136091,0.035060,0.002610,-0.072941,0.020827,0.013664,Nominal,-0.729411,0.416537,0.045548
2852,333,5,Faulty sensor,0.255350,0.139803,0.038420,0.005910,0.115546,0.034054,0.188487,EnvViolation,1.155462,0.681088,0.628291
2853,334,5,Normal,0.049053,0.127589,0.030720,0.003600,-0.078536,0.019217,-0.194082,Recovery,-0.785359,0.384331,-0.646940
2854,335,5,Faulty sensor,0.000339,0.127589,0.000230,0.000020,-0.127250,0.006248,-0.048714,EnvViolation,-1.272499,0.124969,-0.162380
2855,336,5,Faulty sensor,0.064751,0.109793,0.010420,0.002590,-0.045043,0.002594,0.082207,Recovery,-0.450425,0.051888,0.274024
2856,337,5,Normal,0.205606,0.127589,0.136440,0.002530,0.078017,0.017594,0.123059,Nominal,0.780167,0.351889,0.410197
2857,338,5,Normal,0.179533,0.142234,0.116010,0.006810,0.037299,0.019594,-0.040718,Nominal,0.372990,0.391889,-0.135726
2858,339,5,Normal,0.083934,0.127589,0.056300,0.004890,-0.043655,-0.006201,-0.080954,Nominal,-0.436550,-0.124025,-0.269847
2859,340,5,Unbalance,0.380475,0.127589,0.218500,0.002160,0.252885,0.002972,0.296540,EnvViolation,2.528854,0.059435,0.988468
2860,341,5,Normal,0.081765,0.083934,0.047540,0.002570,-0.002169,0.011415,-0.255054,Recovery,-0.021690,0.228308,-0.850181
2861,342,5,Normal,0.173354,0.144889,0.115900,0.004300,0.028465,0.021556,0.030634,Nominal,0.284652,0.431120,0.102114
2862,343,5,Normal,0.144425,0.144425,0.089920,0.000980,0.000000,0.010001,-0.028465,Nominal,0.000000,0.200028,-0.094884
2863,344,5,Normal,0.035509,0.083934,0.021110,0.001730,-0.048425,0.013012,-0.048425,Nominal,-0.484252,0.260250,-0.161417
2864,345,5,Normal,0.153146,0.083934,0.104350,0.005090,0.069211,0.032659,0.117637,Nominal,0.692114,0.653172,0.392122
2865,346,5,Faulty sensor,0.015563,0.083934,0.002400,0.000430,-0.068371,0.030326,-0.137582,Nominal,-0.683709,0.606515,-0.458608
2866,347,5,Normal,0.190397,0.144425,0.110580,0.003600,0.045972,0.027121,0.114343,Nominal,0.459717,0.542425,0.381142
2867,348,5,Normal,0.217651,0.144425,0.144320,0.002330,0.073227,0.030714,0.027255,Nominal,0.732266,0.614281,0.090850
2868,349,5,Normal,0.193672,0.153146,0.110800,0.005600,0.040526,0.039132,-0.032701,Nominal,0.405259,0.782642,-0.109002
2869,350,5,Normal,0.146026,0.153146,0.085070,0.004050,-0.007120,0.013132,-0.047646,Nominal,-0.071198,0.262632,-0.158819
2870,351,5,Faulty sensor,0.001311,0.153146,0.000180,0.000080,-0.151835,-0.001835,-0.144715,EnvViolation,-1.518345,-0.036699,-0.482382
2871,352,5,Unbalance,0.315977,0.153146,0.215340,0.001550,0.162832,0.011602,0.314666,EnvViolation,1.628319,0.232034,1.048888
2872,353,5,Normal,0.093728,0.146026,0.062950,0.002880,-0.052298,0.006372,-0.215130,Recovery,-0.522979,0.127439,-0.717099
2873,354,5,Normal,0.211211,0.153146,0.143910,0.005540,0.058066,0.017021,0.110364,Nominal,0.580659,0.340421,0.367879
2874,355,5,Normal,0.088331,0.146026,0.051340,0.006040,-0.057695,0.004330,-0.115761,Nominal,-0.576947,0.086609,-0.385869
2875,356,5,Normal,0.173988,0.153146,0.099550,0.004000,0.020842,0.013252,0.078537,Nominal,0.208421,0.265035,0.261789
2876,357,5,Rubbing,0.124515,0.146026,0.082630,0.004020,-0.021511,0.006503,-0.042353,Nominal,-0.215112,0.130069,-0.141178
2877,358,5,Rubbing,0.060624,0.146026,0.036450,0.001290,-0.085401,-0.009359,-0.063890,Nominal,-0.854014,-0.187187,-0.212967
2878,359,5,Normal,0.118688,0.146026,0.069060,0.001480,-0.027338,-0.016146,0.058064,Nominal,-0.273376,-0.322914,0.193546
2879,360,5,Normal,0.140502,0.140502,0.091790,0.003010,0.000000,-0.015434,0.027338,Nominal,0.000000,-0.308675,0.091125
2880,361,5,Normal,0.250804,0.146026,0.145930,0.002400,0.104778,0.010227,0.104778,EnvViolation,1.047779,0.204550,0.349260
2881,362,5,Normal,0.057882,0.140502,0.038460,0.002340,-0.082620,-0.014318,-0.187398,Recovery,-0.826201,-0.286354,-0.624660
2882,363,5,Normal,0.097519,0.124515,0.061500,0.001170,-0.026996,-0.011788,0.055624,Nominal,-0.269959,-0.235750,0.185414
2883,364,5,Normal,0.165983,0.124515,0.094950,0.003280,0.041468,-0.013447,0.068464,Nominal,0.414680,-0.268946,0.228213
2884,365,5,Normal,0.139568,0.124515,0.082040,0.007370,0.015053,-0.006173,-0.026415,Nominal,0.150531,-0.123450,-0.088050
2885,366,5,Faulty sensor,0.000188,0.124515,0.000110,0.000000,-0.124326,-0.020689,-0.139380,EnvViolation,-1.243264,-0.413787,-0.464598
2886,367,5,Normal,0.027835,0.118688,0.015720,0.005240,-0.090853,-0.027624,0.033473,BoundaryGrazing,-0.908533,-0.552471,0.111577
2887,368,5,Faulty sensor,0.046526,0.118688,0.008930,0.000980,-0.072162,-0.026300,0.018691,Recovery,-0.721618,-0.525992,0.062305
2888,369,5,Normal,0.044005,0.097519,0.028700,0.003540,-0.053514,-0.028917,0.018648,Nominal,-0.535141,-0.578345,0.062159
2889,370,5,Faulty sensor,0.000251,0.097519,0.000160,0.000010,-0.097268,-0.038644,-0.043754,BoundaryGrazing,-0.972679,-0.772881,-0.145846
2890,371,5,Normal,0.080435,0.080435,0.054780,0.004130,0.000000,-0.049122,0.097268,BoundaryGrazing,0.000000,-0.982437,0.324226
2891,372,5,Normal,0.128430,0.080435,0.085890,0.006000,0.047996,-0.036060,0.047996,Recovery,0.479955,-0.721206,0.159985
2892,373,5,Faulty sensor,0.241120,0.097519,0.032560,0.007270,0.143601,-0.019001,0.095606,EnvViolation,1.436011,-0.380012,0.318685
2893,374,5,Normal,0.098830,0.097519,0.062190,0.002810,0.001311,-0.023016,-0.142290,Recovery,0.013114,-0.460325,-0.474299
2894,375,5,Normal,0.144323,0.097519,0.098340,0.003770,0.046805,-0.019841,0.045493,Nominal,0.468047,-0.396822,0.151644
2895,376,5,Normal,0.192694,0.097519,0.124340,0.005560,0.095175,0.002109,0.048370,BoundaryGrazing,0.951751,0.042181,0.161235
2896,377,5,Rubbing,0.144429,0.098830,0.084070,0.004340,0.045599,0.015754,-0.049576,Recovery,0.455989,0.315086,-0.165254
2897,378,5,Faulty sensor,0.039728,0.098830,0.006660,0.001440,-0.059102,0.017060,-0.104701,Nominal,-0.591023,0.341205,-0.349004
2898,379,5,Faulty sensor,0.031161,0.080435,0.004830,0.000940,-0.049273,0.017484,0.009829,Nominal,-0.492734,0.349686,0.032763
2899,380,5,Normal,0.157783,0.080435,0.091360,0.003290,0.077348,0.034946,0.126622,Nominal,0.773482,0.698918,0.422072
2900,381,5,Unbalance,0.348828,0.098830,0.218640,0.003210,0.249998,0.059946,0.172650,EnvViolation,2.499980,1.198914,0.575499
2901,382,5,Normal,0.093019,0.098830,0.063320,0.002940,-0.005811,0.054565,-0.255809,DriftAccum,-0.058108,1.091302,-0.852696
2902,383,5,Rubbing,0.075844,0.098830,0.047030,0.000590,-0.022986,0.037906,-0.017175,Recovery,-0.229857,0.758128,-0.057250
2903,384,5,Normal,0.194625,0.128430,0.130500,0.001730,0.066194,0.044395,0.089180,Nominal,0.661944,0.887894,0.297267
2904,385,5,Rubbing,0.048967,0.128430,0.031770,0.001800,-0.079463,0.031768,-0.145658,Nominal,-0.794634,0.635358,-0.485526
2905,386,5,Normal,0.193846,0.144323,0.125030,0.000980,0.049522,0.027203,0.128986,Nominal,0.495222,0.544052,0.429952
2906,387,5,Normal,0.062432,0.144323,0.041140,0.000550,-0.081891,0.014454,-0.131414,Nominal,-0.818914,0.289072,-0.438046
2907,388,5,Normal,0.040682,0.098830,0.023660,0.005320,-0.058148,0.014549,0.023743,Nominal,-0.581483,0.290980,0.079144
2908,389,5,Normal,0.137812,0.137812,0.080330,0.007280,0.000000,0.019476,0.058148,Nominal,0.000000,0.389526,0.193828
2909,390,5,Rubbing,0.084907,0.093019,0.054660,0.001120,-0.008113,0.010930,-0.008113,Nominal,-0.081126,0.218605,-0.027042
2910,391,5,Normal,0.223315,0.093019,0.144300,0.006000,0.130296,-0.001040,0.138409,EnvViolation,1.302959,-0.020799,0.461362
2911,392,5,Normal,0.159911,0.093019,0.103310,0.000740,0.066892,0.006230,-0.063404,Recovery,0.668918,0.124606,-0.211347
2912,393,5,Normal,0.060886,0.093019,0.040300,0.004660,-0.032134,0.005316,-0.099026,Nominal,-0.321337,0.106310,-0.330085
